review_text,rating,date,user,delivery,menu
김준석 셰프님 새로 오픈하셨다길래 와봤어요! 와카메우동 역시 기대를 저버리지 않네요 사이드 메뉴도 맛있어요 아직 손님이 많지 않아서 좋네요,5,2023-11-10,1182.0,1.0,와카메우동
기대 이상이네요~ 가마타마우동 맛있어요. 다만 자리가 좀 불편해요,4,2023-11-10,1183.0,1.0,가마타마우동
혼밥하러 와서 붓카케우동 맛봤어요. 전반적으로 괜찮은데 사이드메뉴가 더 다양했으면 좋겠어요,4,2023-11-10,1184.0,1.0,붓카케우동
조용하고 좋네요~ 가마타마우동 맛있어요. 아쉬운 점은 메뉴가 좀 단조로워요,4,2023-11-10,1185.0,1.0,가마타마우동
웨이팅 없이 바로 들어와서 냉우동 먹었는데 이런 맛집이 숨어있다니! 양도 적당하고 맛있어요 성수동에 이런 맛집이 생겼네요,5,2023-11-10,1186.0,1.0,냉우동
성수에 우동 맛집 새로 생겼네요~ 와카메우동 강추합니다! 가격도 괜찮고 맛도 좋네요,5,2023-11-11,1187.0,1.0,와카메우동
웨이팅 없이 바로 들어와서 쇼유우동 먹었는데 이런 맛집이 숨어있다니! 직원분들이 친절하세요 아직 손님이 많지 않아서 좋네요,5,2023-11-11,1188.0,1.0,쇼유우동
혼밥하러 와서 가마타마우동 먹었는데 진짜 맛있어요! 재료가 신선한게 느껴져요,5,2023-11-12,1189.0,1.0,가마타마우동
냉우동 맛있어요! 근데 메뉴가 좀 단조로워요 💖,4,2023-11-12,1190.0,1.0,냉우동
조용하고 좋네요~ 냉우동 맛있어요. 아쉬운 점은 계산대가 좀 혼잡해요 성수동에 이런 맛집이 생겼네요,4,2023-11-12,1191.0,1.0,냉우동
김준석 셰프님 새로 오픈하셨다길래 와봤어요! 츠키미우동 역시 기대를 저버리지 않네요 일본 현지 맛이에요,5,2023-11-12,1192.0,1.0,츠키미우동
김준석 셰프님 가게라 기대했는데 츠키미우동 맛있어요! 근데 음식 나오는 시간이 조금 걸려요,4,2023-11-12,1193.0,1.0,츠키미우동
근처 지나가다가 새로 오픈했길래 들어와봤는데 쇼유우동 완전 맛있어요! 가게 분위기도 좋고 깔끔해요,5,2023-11-12,1194.0,1.0,쇼유우동
가족이랑 함께 우연히 발견한 신상 맛집! 가마타마우동 진짜 맛있네요 양도 적당하고 맛있어요 아직 손님이 많지 않아서 좋네요,5,2023-11-12,1195.0,1.0,가마타마우동
소문나기 전에 가봤어요 붓카케우동 진짜 맛있네요! 가게 분위기도 좋고 깔끔해요,5,2023-11-12,1196.0,1.0,붓카케우동
혼밥하러 와서 들어왔다가 대박 맛집 발견! 가케우동 진짜 맛있어요 사이드 메뉴도 맛있어요,5,2023-11-12,1197.0,1.0,가케우동
새로 생긴 우동집! 가마타마우동 맛있네요~ 근데 웨이팅 공간이 좁아요,4,2023-11-12,1198.0,1.0,가마타마우동
쇼유우동 맛있어요! 근데 계산대가 좀 혼잡해요,4,2023-11-12,1199.0,1.0,쇼유우동
와카메우동 맛은 좋아요! 근데 가격이 조금 있는 편이에요,4,2023-11-12,1200.0,1.0,와카메우동
김준석 셰프님 새로 오픈하셨다길래 와봤어요! 와카메우동 역시 기대를 저버리지 않네요 면이 통통해서 식감이 좋아요,5,2023-11-12,1201.0,1.0,와카메우동
점심시간에 가마타마우동 괜찮네요. 아쉬운 점은 메뉴가 좀 단조로워요 👍,4,2023-11-12,1202.0,1.0,가마타마우동
와카메우동 아쉬워요... 가격이 너무 비싸요 😊,2,2023-11-13,1203.0,1.0,와카메우동
신상 우동맛집! 냉우동 괜찮아요~ 한 가지 아쉬운 건 웨이팅 공간이 좁아요,4,2023-11-13,1204.0,1.0,냉우동
친구가 추천해서 왔는데 냉우동 진짜 맛있네요! 국물이 진하고 맛있어요 👍,5,2023-11-13,1205.0,1.0,냉우동
신상 맛집 발견! 가마타마우동 맛집 예약이요 가성비 좋은 맛집이에요 새로 오픈한 가게라 그런지 깨끗해요,5,2023-11-13,1206.0,1.0,가마타마우동
저녁 먹으러 가마타마우동 먹었는데 진짜 맛있어요! 혼밥하기 딱 좋은 곳이에요,5,2023-11-13,1207.0,1.0,가마타마우동
김준석 셰프님 가게라 기대했는데 가케우동 맛있어요! 근데 테이블이 좀 좁아요,4,2023-11-13,1208.0,1.0,가케우동
츠키미우동 완전 맛있어요! 가성비 좋은 맛집이에요 👍,5,2023-11-13,1209.0,1.0,츠키미우동
데이트 코스로 들어와봤어요. 냉우동 맛있는데 음식 나오는 시간이 조금 걸려요,4,2023-11-13,1210.0,1.0,냉우동
새로 오픈한거 치고는 가케우동 그럭저럭이네요 웨이팅 공간이 좁아요 아직 손님이 많지 않아서 좋네요,3,2023-11-13,1211.0,1.0,가케우동
조용하고 좋네요~ 냉우동 맛있어요. 아쉬운 점은 테이블이 좀 좁아요 조용하고 여유있게 먹을 수 있어요,4,2023-11-13,1212.0,1.0,냉우동
회사 동료랑 와카메우동 진짜 맛있네요. 생면이라 그런지 식감이 남달라요,5,2023-11-14,1213.0,1.0,와카메우동
혼밥하러 와서 쇼유우동 괜찮네요. 아쉬운 점은 가격이 조금 있는 편이에요 💖,4,2023-11-14,1214.0,1.0,쇼유우동
쇼유우동 완전 맛있어요! 인테리어가 깔끔해서 좋아요 👍,5,2023-11-14,1215.0,1.0,쇼유우동
김준석 셰프님 가게라길래 왔는데 와카메우동 기대보단 좀... 웨이팅 공간이 좁아요,3,2023-11-15,1216.0,1.0,와카메우동
성수에 우동 맛집 새로 생겼네요~ 붓카케우동 강추합니다! 재료가 신선한게 느껴져요 아직 손님이 많지 않아서 좋네요,5,2023-11-15,1217.0,1.0,붓카케우동
가마타마우동 먹어봤는데 음... 그냥 무난해요 계산대가 좀 혼잡해요,3,2023-11-15,1218.0,1.0,가마타마우동
친구랑 같이 들어와봤어요. 가마타마우동 맛있는데 테이블이 좀 좁아요,4,2023-11-15,1219.0,1.0,가마타마우동
냉우동 맛있어요! 근데 양이 조금 적은게 아쉽네요 ✨,4,2023-11-16,1220.0,1.0,냉우동
혼밥하러 와서 우연히 발견한 신상 맛집! 가마타마우동 진짜 맛있네요 사이드 메뉴도 맛있어요,5,2023-11-16,1221.0,1.0,가마타마우동
아직 사람들이 잘 모르는 맛집... 츠키미우동 완전 취저! 가격도 괜찮고 맛도 좋네요,5,2023-11-16,1222.0,1.0,츠키미우동
점심시간에 가케우동 퀄리티가 대박이네요. 직원분들이 친절하세요 😊,5,2023-11-16,1223.0,1.0,가케우동
혼밥하러 와서 가케우동 맛봤어요. 전반적으로 괜찮은데 메뉴가 좀 단조로워요,4,2023-11-16,1224.0,1.0,가케우동
김준석 셰프님 새로 오픈하셨다길래 와봤어요! 가케우동 역시 기대를 저버리지 않네요 양도 적당하고 맛있어요,5,2023-11-16,1225.0,1.0,가케우동
간판 보고 들어왔는데 츠키미우동 완전 취향저격이에요 양도 적당하고 맛있어요,5,2023-11-16,1226.0,1.0,츠키미우동
새로 생긴 우동집이라 반신반의하면서 왔는데 가마타마우동 완전 실화네요 육수가 깊고 진해요,5,2023-11-16,1227.0,1.0,가마타마우동
신상 우동맛집! 와카메우동 괜찮아요~ 한 가지 아쉬운 건 메뉴가 좀 단조로워요,4,2023-11-16,1228.0,1.0,와카메우동
분위기도 좋고 와카메우동도 맛있어요! 아쉬운 점은 사이드메뉴가 더 다양했으면 좋겠어요,4,2023-11-17,1229.0,1.0,와카메우동
조용하고 좋네요~ 가마타마우동 맛있어요. 아쉬운 점은 가격이 조금 있는 편이에요,4,2023-11-17,1230.0,1.0,가마타마우동
조용하고 좋네요~ 쇼유우동 맛있어요. 아쉬운 점은 계산대가 좀 혼잡해요 웨이팅 없이 먹을 수 있어서 좋아요,4,2023-11-17,1231.0,1.0,쇼유우동
기대하고 왔는데 쇼유우동 너무 실망... 맛이 너무 없어요,2,2023-11-17,1232.0,1.0,쇼유우동
데이트 코스로 츠키미우동 퀄리티가 대박이네요. 가게 분위기도 좋고 깔끔해요 👍,5,2023-11-17,1233.0,1.0,츠키미우동
와카메우동 맛있는데 음식 나오는 시간이 조금 걸려요 😊,4,2023-11-17,1234.0,1.0,와카메우동
회사 동료랑 와카메우동 먹었는데 평범해요. 계산대가 좀 혼잡해요 👍,3,2023-11-17,1235.0,1.0,와카메우동
냉우동 보통이에요. 웨이팅 공간이 좁아요,3,2023-11-18,1236.0,1.0,냉우동
와카메우동 아쉬워요... 위생 상태가 좋지 않아요,2,2023-11-18,1237.0,1.0,와카메우동
근처 지나가다가 새로 오픈했길래 들어와봤는데 쇼유우동 완전 맛있어요! 혼밥하기 딱 좋은 곳이에요,5,2023-11-18,1238.0,1.0,쇼유우동
조용하고 여유있게 가케우동 먹었네요~ 가성비 좋은 맛집이에요,5,2023-11-18,1239.0,1.0,가케우동
새로 오픈한거 치고는 붓카케우동 그럭저럭이네요 자리가 좀 불편해요,3,2023-11-18,1240.0,1.0,붓카케우동
저녁 먹으러 들어왔다가 후회했네요 가케우동 너무 짜요,2,2023-11-18,1241.0,1.0,가케우동
회사 동료랑 우연히 발견한 신상 맛집! 가케우동 진짜 맛있네요 사이드 메뉴도 맛있어요,5,2023-11-18,1242.0,1.0,가케우동
이대로 가면 안될 것 같아요 가마타마우동 서비스가 너무 불친절해요,1,2023-11-19,1243.0,1.0,가마타마우동
기대 이상이네요~ 쇼유우동 맛있어요. 다만 자리가 좀 불편해요,4,2023-11-19,1244.0,1.0,쇼유우동
가족이랑 함께 와카메우동 먹었는데 면이 진짜 쫄깃해요! 혼밥하기 딱 좋은 곳이에요,5,2023-11-19,1245.0,1.0,와카메우동
혼밥하러 와서 가케우동 퀄리티가 대박이네요. 면발이 쫄깃쫄깃하니 좋네요 🥺,5,2023-11-19,1246.0,1.0,가케우동
김준석 셰프님 가게라 기대했는데 가마타마우동 맛있어요! 근데 웨이팅 공간이 좁아요 아직 손님이 많지 않아서 좋네요,4,2023-11-19,1247.0,1.0,가마타마우동
혼밥하러 와서 우연히 발견한 신상 맛집! 붓카케우동 진짜 맛있네요 일본 현지 맛이에요 조용하고 여유있게 먹을 수 있어요,5,2023-11-19,1248.0,1.0,붓카케우동
첫 손님으로 왔다가 가마타마우동 완전 반했어요... 가격도 괜찮고 맛도 좋네요 웨이팅 없이 먹을 수 있어서 좋아요,5,2023-11-19,1249.0,1.0,가마타마우동
저녁 먹으러 들어와봤어요. 쇼유우동 맛있는데 양이 조금 적은게 아쉽네요,4,2023-11-20,1250.0,1.0,쇼유우동
웨이팅 없이 바로 들어와서 냉우동 먹었는데 이런 맛집이 숨어있다니! 생면이라 그런지 식감이 남달라요 조용하고 여유있게 먹을 수 있어요,5,2023-11-20,1251.0,1.0,냉우동
혼밥하러 와서 쇼유우동 먹었는데 맛있네요! 다만 사이드메뉴가 더 다양했으면 좋겠어요 🤤,4,2023-11-20,1252.0,1.0,쇼유우동
김준석 셰프님 가게라 기대했는데 냉우동 맛있어요! 근데 좌석이 좀 더 많았으면 해요,4,2023-11-20,1253.0,1.0,냉우동
근처 지나가다가 새로 오픈했길래 들어와봤는데 쇼유우동 완전 맛있어요! 양도 적당하고 맛있어요,5,2023-11-20,1254.0,1.0,쇼유우동
신상 우동맛집! 붓카케우동 괜찮아요~ 한 가지 아쉬운 건 자리가 좀 불편해요,4,2023-11-21,1255.0,1.0,붓카케우동
데이트 코스로 왔다가 붓카케우동 먹어봤는데 평범... 음식 나오는 시간이 조금 걸려요 조용하고 여유있게 먹을 수 있어요,3,2023-11-21,1256.0,1.0,붓카케우동
오픈 세일 한다길래 왔다가 쇼유우동 맛보고 단골 예약이요 💕 재료가 신선한게 느껴져요,5,2023-11-21,1257.0,1.0,쇼유우동
가케우동 보통이에요. 가격이 조금 있는 편이에요 🥰,3,2023-11-22,1258.0,1.0,가케우동
새로 생긴 우동집이라 반신반의하면서 왔는데 와카메우동 완전 실화네요 재료가 신선한게 느껴져요 새로 오픈한 가게라 그런지 깨끗해요,5,2023-11-22,1259.0,1.0,와카메우동
소문나기 전에 가봤어요 와카메우동 진짜 맛있네요! 양도 적당하고 맛있어요,5,2023-11-22,1260.0,1.0,와카메우동
웨이팅 없이 바로 들어와서 붓카케우동 먹었는데 이런 맛집이 숨어있다니! 육수가 깊고 진해요,5,2023-11-22,1261.0,1.0,붓카케우동
쇼유우동 맛있어요! 근데 사이드메뉴가 더 다양했으면 좋겠어요 🥰,4,2023-11-23,1262.0,1.0,쇼유우동
조용하고 여유있게 가마타마우동 먹었네요~ 생면이라 그런지 식감이 남달라요,5,2023-11-23,1263.0,1.0,가마타마우동
혼밥하러 와서 우연히 발견한 신상 맛집! 냉우동 진짜 맛있네요 면이 통통해서 식감이 좋아요,5,2023-11-23,1264.0,1.0,냉우동
새로 생긴 우동집이라 기대하고 저녁 먹으러 와카메우동 완전 만족! 생면이라 그런지 식감이 남달라요,5,2023-11-23,1265.0,1.0,와카메우동
오픈한지 얼마 안됐다고 해서 기대 안했는데 와카메우동 먹고 깜짝 놀랐어요! 사이드 메뉴도 맛있어요,5,2023-11-23,1266.0,1.0,와카메우동
새로 생긴 우동집! 가케우동 맛있네요~ 근데 자리가 좀 불편해요,4,2023-11-23,1267.0,1.0,가케우동
신상 우동맛집! 가마타마우동 괜찮아요~ 한 가지 아쉬운 건 사이드메뉴가 더 다양했으면 좋겠어요,4,2023-11-23,1268.0,1.0,가마타마우동
첫 손님으로 왔다가 가마타마우동 완전 반했어요... 가게 분위기도 좋고 깔끔해요 막 오픈한 집이라 기대 안했는데 맛있어요,5,2023-11-24,1269.0,1.0,가마타마우동
신상 우동맛집! 츠키미우동 괜찮아요~ 한 가지 아쉬운 건 테이블이 좀 좁아요,4,2023-11-24,1270.0,1.0,츠키미우동
소문나기 전에 가봤어요 냉우동 진짜 맛있네요! 생면이라 그런지 식감이 남달라요,5,2023-11-24,1271.0,1.0,냉우동
오픈 세일 한다길래 왔다가 와카메우동 맛보고 단골 예약이요 💕 가격도 괜찮고 맛도 좋네요,5,2023-11-25,1272.0,1.0,와카메우동
김준석 셰프님 새로 오픈하셨다길래 와봤어요! 쇼유우동 역시 기대를 저버리지 않네요 일본 현지 맛이에요 아직 손님이 많지 않아서 좋네요,5,2023-11-25,1273.0,1.0,쇼유우동
신상 맛집 발견! 가마타마우동 맛집 예약이요 면발이 쫄깃쫄깃하니 좋네요,5,2023-11-25,1274.0,1.0,가마타마우동
신상 우동맛집! 쇼유우동 괜찮아요~ 한 가지 아쉬운 건 메뉴가 좀 단조로워요 조용하고 여유있게 먹을 수 있어요,4,2023-11-26,1275.0,1.0,쇼유우동
혼밥하러 와서 가케우동 먹었는데 진짜 맛있어요! 면발이 쫄깃쫄깃하니 좋네요 👍,5,2023-11-26,1276.0,1.0,가케우동
냉우동 맛있는데 사이드메뉴가 더 다양했으면 좋겠어요,4,2023-11-26,1277.0,1.0,냉우동
성수 신상 맛집 발견! 가케우동 강추합니다. 국물이 진하고 맛있어요 👍,5,2023-11-26,1278.0,1.0,가케우동
아직 손님이 없어서 걱정됐는데 쇼유우동 그냥저냥 괜찮네요 가격이 조금 있는 편이에요 새로 오픈한 가게라 그런지 깨끗해요,3,2023-11-26,1279.0,1.0,쇼유우동
친구가 추천해서 왔는데 가마타마우동 진짜 맛있네요! 가격도 reasonable하고 맛도 좋네요 🤤,5,2023-11-27,1280.0,1.0,가마타마우동
분위기도 좋고 가마타마우동도 맛있어요! 아쉬운 점은 메뉴가 좀 단조로워요,4,2023-11-27,1281.0,1.0,가마타마우동
츠키미우동 맛있는데 음식 나오는 시간이 조금 걸려요,4,2023-11-27,1282.0,1.0,츠키미우동
조용하고 여유있게 쇼유우동 먹었네요~ 재료가 신선한게 느껴져요,5,2023-11-27,1283.0,1.0,쇼유우동
친구랑 같이 들어와봤어요. 붓카케우동 맛있는데 음식 나오는 시간이 조금 걸려요 웨이팅 없이 먹을 수 있어서 좋아요,4,2023-11-27,1284.0,1.0,붓카케우동
기대 이상이네요~ 츠키미우동 맛있어요. 다만 음식 나오는 시간이 조금 걸려요,4,2023-11-27,1285.0,1.0,츠키미우동
간판 보고 들어왔는데 츠키미우동 완전 취향저격이에요 면발이 쫄깃쫄깃하니 좋네요,5,2023-11-27,1286.0,1.0,츠키미우동
성수에 우동 맛집 새로 생겼네요~ 가마타마우동 강추합니다! 생면이라 그런지 식감이 남달라요,5,2023-11-27,1287.0,1.0,가마타마우동
새로 생긴 우동집! 냉우동 맛있네요~ 근데 계산대가 좀 혼잡해요 새로 오픈한 가게라 그런지 깨끗해요,4,2023-11-27,1288.0,1.0,냉우동
혼밥하러 와서 츠키미우동 먹었는데 진짜 맛있어요! 가게 분위기도 좋고 깔끔해요 💕,5,2023-11-28,1289.0,1.0,츠키미우동
쇼유우동 보통이에요. 웨이팅 공간이 좁아요 👍,3,2023-11-28,1290.0,1.0,쇼유우동
혼밥하러 와서 와카메우동 먹었는데 맛있네요! 다만 사이드메뉴가 더 다양했으면 좋겠어요 🥰,4,2023-11-28,1291.0,1.0,와카메우동
간판 보고 들어왔는데 츠키미우동 완전 취향저격이에요 육수가 깊고 진해요,5,2023-11-28,1292.0,1.0,츠키미우동
가마타마우동 맛있는데 음식 나오는 시간이 조금 걸려요,4,2023-11-28,1293.0,1.0,가마타마우동
근처 지나가다가 새로 오픈했길래 들어와봤는데 붓카케우동 완전 맛있어요! 면발이 쫄깃쫄깃하니 좋네요,5,2023-11-29,1294.0,1.0,붓카케우동
셰프님 이름값인가... 냉우동 별로에요 기본적인 서비스도 안돼요 아직 손님이 많지 않아서 좋네요,2,2023-11-29,1295.0,1.0,냉우동
신상이라 기대했는데 가마타마우동 너무 아쉬워요 기본적인 서비스도 안돼요,2,2023-11-29,1296.0,1.0,가마타마우동
분위기도 좋고 가케우동도 맛있어요! 아쉬운 점은 메뉴가 좀 단조로워요,4,2023-11-29,1297.0,1.0,가케우동
점심시간에 소문난 맛집 가보자고 해서 왔어요! 쇼유우동 진짜 맛있네요 가격도 괜찮고 맛도 좋네요,5,2023-12-01,1298.0,1.0,쇼유우동
친구가 추천해서 왔어요 쇼유우동 맛있는데 자리가 좀 불편해요 웨이팅이 있어도 기다릴 만해요,4,2023-12-01,1299.0,1.0,쇼유우동
기대가 컸나... 쇼유우동 평범해요 자리가 좀 불편해요 항상 와서 먹는 단골 메뉴예요,3,2023-12-01,1300.0,1.0,쇼유우동
웨이팅해서 먹었는데 냉우동 괜찮아요~ 아쉬운건 좌석이 좀 더 많았으면 해요 항상 와서 먹는 단골 메뉴예요,4,2023-12-01,1301.0,1.0,냉우동
재방문은 맛집의 기준! 와카메우동 또 먹으러 왔어요 인테리어가 깔끔해서 좋아요,5,2023-12-02,1302.0,1.0,와카메우동
인스타 맛집이라 기대하고 왔는데 쇼유우동 맛있네요~ 근데 메뉴가 좀 단조로워요 실물이 인스타보다 더 맛있어요,4,2023-12-02,1303.0,1.0,쇼유우동
블로그에서 보고 왔어요. 츠키미우동 맛있는데 가격이 조금 있는 편이에요,4,2023-12-02,1304.0,1.0,츠키미우동
예전에 웨이팅 없었는데 이제는 좀 기다려야해요 ㅎㅎ 그래도 쇼유우동 맛있어서 괜찮아요 육수가 깊고 진해요,5,2023-12-02,1305.0,1.0,쇼유우동
맛집 유튜버가 추천해서 왔는데 츠키미우동 진짜 맛있네요 면이 통통해서 식감이 좋아요,5,2023-12-03,1306.0,1.0,츠키미우동
예전에 웨이팅 없었는데 이제는 좀 기다려야해요 ㅎㅎ 그래도 가마타마우동 맛있어서 괜찮아요 양도 적당하고 맛있어요,5,2023-12-03,1307.0,1.0,가마타마우동
저녁 먹으러 소문난 맛집 와봤는데 츠키미우동 인정합니다 면이 통통해서 식감이 좋아요,5,2023-12-04,1308.0,1.0,츠키미우동
웨이팅 20분 기다렸는데 가케우동 기다린 보람 있어요 가게 분위기도 좋고 깔끔해요 항상 와서 먹는 단골 메뉴예요,5,2023-12-04,1309.0,1.0,가케우동
입소문 난거치고 츠키미우동 너무 별로... 기본적인 서비스도 안돼요 인스타 피드에서 많이 보이는 곳이에요,2,2023-12-05,1310.0,1.0,츠키미우동
맛집 유튜버가 추천해서 왔는데 가마타마우동 진짜 맛있네요 육수가 깊고 진해요,5,2023-12-05,1311.0,1.0,가마타마우동
웨이팅하고 먹었는데 냉우동 나쁘지않아요 근데 음식 나오는 시간이 조금 걸려요 성수 맛집으로 유명해진 곳,4,2023-12-06,1312.0,1.0,냉우동
입소문 난 이유가 있네요~ 쇼유우동 너무 맛있어요 생면이라 그런지 식감이 남달라요 요즘 인스타에서 핫한 맛집이에요,5,2023-12-06,1313.0,1.0,쇼유우동
다들 맛있다길래 와봤어요 쇼유우동 괜찮네요 다만 가격이 조금 있는 편이에요,4,2023-12-07,1314.0,1.0,쇼유우동
혼밥하기 좋은 곳 발견! 가케우동 맛도 있고 좋네요 육수가 깊고 진해요 요즘 인스타에서 핫한 맛집이에요,5,2023-12-07,1315.0,1.0,가케우동
혼밥하러 와서 맛집 찾아왔는데 가케우동 맛있네요! 다만 가격이 조금 있는 편이에요,4,2023-12-08,1316.0,1.0,가케우동
성수 카페 투어하다가 들렀는데 가케우동 진짜 맛있어요! 재료가 신선한게 느껴져요,5,2023-12-08,1317.0,1.0,가케우동
데이트 코스로 왔다가 반한 맛집이에요 붓카케우동 강추! 가격도 괜찮고 맛도 좋네요,5,2023-12-08,1318.0,1.0,붓카케우동
벌써 소문이 났나봐요~ 와카메우동 맛있어요! 아쉬운건 가격이 조금 있는 편이에요,4,2023-12-08,1319.0,1.0,와카메우동
입소문 난 이유가 있네요~ 가마타마우동 너무 맛있어요 가게 분위기도 좋고 깔끔해요,5,2023-12-09,1320.0,1.0,가마타마우동
인스타 광고는 진짜 거짓말... 냉우동 너무 짜요,1,2023-12-09,1321.0,1.0,냉우동
유명해진만큼 와카메우동 맛있네요! 근데 가격이 조금 있는 편이에요,4,2023-12-09,1322.0,1.0,와카메우동
친구랑 같이 소문난 맛집 가보자고 해서 왔어요! 츠키미우동 진짜 맛있네요 일본 현지 맛이에요,5,2023-12-09,1323.0,1.0,츠키미우동
평일 점심인데도 사람 많네요~ 그만큼 가마타마우동 맛있어요 인테리어가 깔끔해서 좋아요,5,2023-12-10,1324.0,1.0,가마타마우동
혼밥하러 와서 유명하다길래 왔다가 쇼유우동 먹었는데 별로에요 좌석이 좀 더 많았으면 해요,3,2023-12-10,1325.0,1.0,쇼유우동
성수 맛집이라길래 와봤어요 붓카케우동 맛있네요 다만 계산대가 좀 혼잡해요,4,2023-12-10,1326.0,1.0,붓카케우동
인스타 맛집이라 기대하고 왔는데 와카메우동 맛있네요~ 근데 양이 조금 적은게 아쉽네요 항상 와서 먹는 단골 메뉴예요,4,2023-12-10,1327.0,1.0,와카메우동
이런 곳이 유명해지는게 이해안돼요 붓카케우동 면이 너무 불었어요 인스타 피드에서 많이 보이는 곳이에요,1,2023-12-10,1328.0,1.0,붓카케우동
데이트 코스로 왔다가 반한 맛집이에요 츠키미우동 강추! 가격도 괜찮고 맛도 좋네요,5,2023-12-11,1329.0,1.0,츠키미우동
웨이팅해서 먹었는데 가케우동 괜찮아요~ 아쉬운건 자리가 좀 불편해요,4,2023-12-11,1330.0,1.0,가케우동
sns에서 유명한 우동맛집! 가마타마우동 맛집 인정이요 가게 분위기도 좋고 깔끔해요,5,2023-12-11,1331.0,1.0,가마타마우동
소문난 맛집이라 와봤어요. 츠키미우동 괜찮은데 테이블이 좀 좁아요,4,2023-12-11,1332.0,1.0,츠키미우동
인스타에서 맛있다길래 웨이팅하고 먹었는데 가케우동 진짜 맛있어요 혼밥하기 딱 좋은 곳이에요,5,2023-12-11,1333.0,1.0,가케우동
sns에서 말이 많아서 왔는데 냉우동 그닥... 계산대가 좀 혼잡해요 웨이팅 20분 정도는 있어요,3,2023-12-12,1334.0,1.0,냉우동
저녁 먹으러 소문난 맛집 가보자고 해서 왔어요! 냉우동 진짜 맛있네요 양도 적당하고 맛있어요 웨이팅 20분 정도는 있어요,5,2023-12-12,1335.0,1.0,냉우동
벌써 3번째 방문인데 가마타마우동 맛있어서 계속 오게돼요 면발이 쫄깃쫄깃하니 좋네요 벌써 소문난 맛집이네요,5,2023-12-12,1336.0,1.0,가마타마우동
블로그에서 봤는데 진짜 맛있네요! 츠키미우동 완전 취향저격 양도 적당하고 맛있어요 요즘 인스타에서 핫한 맛집이에요,5,2023-12-12,1337.0,1.0,츠키미우동
친구가 추천해서 왔어요 가마타마우동 맛있는데 좌석이 좀 더 많았으면 해요 항상 와서 먹는 단골 메뉴예요,4,2023-12-12,1338.0,1.0,가마타마우동
유명해진만큼 쇼유우동 맛있네요! 근데 자리가 좀 불편해요,4,2023-12-12,1339.0,1.0,쇼유우동
데이트 코스로 왔다가 반한 맛집이에요 츠키미우동 강추! 재료가 신선한게 느껴져요,5,2023-12-13,1340.0,1.0,츠키미우동
벌써 3번째 방문인데 츠키미우동 맛있어서 계속 오게돼요 사이드 메뉴도 맛있어요,5,2023-12-13,1341.0,1.0,츠키미우동
예전에 웨이팅 없었는데 이제는 좀 기다려야해요 ㅎㅎ 그래도 냉우동 맛있어서 괜찮아요 면발이 쫄깃쫄깃하니 좋네요,5,2023-12-13,1342.0,1.0,냉우동
블로그에서 봤는데 진짜 맛있네요! 와카메우동 완전 취향저격 일본 현지 맛이에요,5,2023-12-14,1343.0,1.0,와카메우동
입소문 난 맛집이라 왔는데 쇼유우동 진짜 실망시키지 않네요 재료가 신선한게 느껴져요,5,2023-12-14,1344.0,1.0,쇼유우동
웨이팅해서 먹었는데 냉우동 괜찮아요~ 아쉬운건 가격이 조금 있는 편이에요,4,2023-12-15,1345.0,1.0,냉우동
재방문했어요~ 붓카케우동 맛있지만 계산대가 좀 혼잡해요,4,2023-12-15,1346.0,1.0,붓카케우동
다들 맛있다길래 와봤어요 냉우동 괜찮네요 다만 메뉴가 좀 단조로워요,4,2023-12-15,1347.0,1.0,냉우동
다들 맛있다길래 와봤어요 츠키미우동 괜찮네요 다만 사이드메뉴가 더 다양했으면 좋겠어요,4,2023-12-15,1348.0,1.0,츠키미우동
블로그에서 보고 왔어요. 가케우동 맛있는데 메뉴가 좀 단조로워요 인스타 피드에서 많이 보이는 곳이에요,4,2023-12-16,1349.0,1.0,가케우동
인스타 맛집이라 기대하고 왔는데 가케우동 맛있네요~ 근데 가격이 조금 있는 편이에요,4,2023-12-16,1350.0,1.0,가케우동
데이트 코스로 왔다가 붓카케우동 먹었어요 맛은 있는데 좌석이 좀 더 많았으면 해요,4,2023-12-16,1351.0,1.0,붓카케우동
친구가 추천해서 왔어요 가마타마우동 맛있는데 테이블이 좀 좁아요,4,2023-12-16,1352.0,1.0,가마타마우동
웨이팅 20분 기다렸는데 냉우동 기다린 보람 있어요 생면이라 그런지 식감이 남달라요 인스타 피드에서 많이 보이는 곳이에요,5,2023-12-16,1353.0,1.0,냉우동
소문난 맛집이라 기대했는데 와카메우동 평범해요 좌석이 좀 더 많았으면 해요,3,2023-12-17,1354.0,1.0,와카메우동
성수 맛집이라길래 와봤어요 츠키미우동 맛있네요 다만 좌석이 좀 더 많았으면 해요 성수 맛집으로 유명해진 곳,4,2023-12-17,1355.0,1.0,츠키미우동
벌써 3번째 방문인데 쇼유우동 맛있어서 계속 오게돼요 생면이라 그런지 식감이 남달라요,5,2023-12-17,1356.0,1.0,쇼유우동
벌써 소문이 났나봐요~ 붓카케우동 맛있어요! 아쉬운건 좌석이 좀 더 많았으면 해요,4,2023-12-18,1357.0,1.0,붓카케우동
성수 맛집이라길래 와봤어요 와카메우동 맛있네요 다만 웨이팅 공간이 좁아요,4,2023-12-18,1358.0,1.0,와카메우동
인스타에서 자주 보이길래 왔는데 쇼유우동 진짜 맛있어요! 면발이 쫄깃쫄깃하니 좋네요,5,2023-12-18,1359.0,1.0,쇼유우동
